station_id,station_name
13894,"mohit mehriz , Mehriz, YAZD, Iran (مهریز- محیط زیست مهریز یزد)"
13900,"Hwabuk-dong, Jeju, South Korea (화북동 제주)"
13907,"Ankara Yaşamkent, Turkey"
13888,"Kave, Isfahan, Iran (کاوه اصفهان)"
13899,"Gyeongnyeolbiyeoldo, Chungnam, South Korea (격렬비열도 충남)"
13905,"Yakapınar, Turkey"
13904,"Turhan Cemal Beriker Bulvarı, Turkey"
13914,"Kumluca Sanayi, Turkey"
139,"Josephine St, Rosalia, Washington, USA"
13916,"Adnan Menderes, Turkey"
13919,"Trafik, Turkey"
13909,"Ostim, Turkey"
13917,"Germencik, Turkey"
13906,"Çukurova, Turkey"
13922,"Çivril, Turkey"
13913,"Gazipaşa, Turkey"
13921,"Trafik, Turkey"
13910,Name not available
13915,"Trafik, Turkey"
13926,"Gaziantep Atapark Yaygınlaştırma, Turkey"
13937,"Tavşanlı, Turkey"
13918,Name not available
13933,"75. Yıl, Turkey"
13928,"Nizip, Turkey"
13930,"İskenderun Merkez, Turkey"
13939,"Bulvar Park, Turkey"
13936,"Heymeana Cad., Turkey"
13924,"Cumhuriyet Bulvarı, Turkey"
13946,"Sorgun, Turkey"
13934,"Azdavay, Turkey"
1394,"City People Stadium, Xian (西安市人民体育场)"
1395,"Gaoxin West Area, Xian (西安高新西区)"
13948,"Çaycuma, Turkey"
13953,"Alaşehir, Turkey"
13943,"İstiklal Cad., Turkey"
13940,"Turgutlu (Yeni), Turkey"
13945,"Sarayönü Arkaplan, Turkey"
13952,"Yenifoça, Turkey"
13941,Name not available
13950,Name not available
1396,"Economic Development Zone, Xian (西安经开区)"
13962,"Gimhae-daero, Gyeongnam, South Korea (김해대로 경남)"
13960,"Jeongok, Gyeonggi, South Korea (전곡 경기)"
13954,"Jinmi-dong, Gyeongbuk, South Korea (진미동 경북)"
13963,"Gangjeong-dong, Jeju, South Korea (강정동 제주)"
13956,"Yeongju-dong, Gyeongbuk, South Korea (영주동 경북)"
1397,"Chang'an District, Xian (西安长安区)"
13959,"Homaesil, Gyeonggi, South Korea (호매실 경기)"
13964,"Chunpo-myeon, Jeonbuk, South Korea (춘포면 전북)"
13971,"Yeoui-dong, Jeonbuk, South Korea (여의동 전북)"
13965,"Gwanghwal-myeon, Jeonbuk, South Korea (광활면 전북)"
13967,"Soryongdong2, Jeonbuk, South Korea (소룡동2 전북)"
13979,"Edmonton McCauley, Alberta, Canada"
13976,"Prince Rupert Fairview, British Comlumbia, Canada"
13972,"Östersund Rådhusgatan, Sweden"
13968,"Unbong-eup, Jeonbuk, South Korea (운봉읍 전북)"
13982,"Skellefteå Kv Pantern, Sweden"
13986,"Norrköping Trädgårdsgatan 21, Sweden"
13975,"Smithers Muheim Memorial, British Comlumbia, Canada"
13970,"Yeongpa-dong, Jeonbuk, South Korea (영파동 전북)"
13983,"Sollentuna Ekmans Väg 11, Sweden"
13980,"Torquay, Saskatchewan, Canada"
14006,"Hayang-eup, Gyeongbuk, South Korea (하양읍 경북)"
13985,"Norrköping Kungsgatan 32, Sweden"
14000,"Gwangyang Jungma, Jeonnam, South Korea (광양 중마 전남)"
1399,"Lintong District, Xian (西安临潼区)"
14,"Kitchener, Ontario, Canada"
13996,"Gävle Staketgatan 22, Sweden"
13997,"Växjö Liedbergsgatan 11, Sweden"
14007,"Bonghwaguncheong, Gyeongbuk, South Korea (봉화군청 경북)"
13990,"Linköping Hamngatan 10, Sweden"
13987,"Visby Österväg 17, Sweden"
14023,"Hapdeok-eup, Chungnam, South Korea (합덕읍 충남)"
14008,"Jumunjin-eup, Gangwon, South Korea (주문진읍 강원)"
13999,"Boseong-eup, Jeonnam, South Korea (보성읍 전남)"
1402,"Guangyuntan, Xian (西安广运潭)"
14015,"Songak-myeon, Chungnam, South Korea (송악면 충남)"
14011,"Naedang-dong, Daegu, South Korea (내당동 대구)"
14016,"Seongdong-myeon, Chungnam, South Korea (성동면 충남)"
14020,"Doan-myeon, Chungbuk, South Korea (도안면 충북)"
14024,"Jangjae-ri, Chungnam, South Korea (장재리 충남)"
14026,"Doha US Embassy, Qatar"
14025,"Pyeongtaekdangjinhang(Dangjinhang), Chungnam, South Korea (평택당진항(당진항) 충남)"
14021,"Hwanggan-myeon, Chungbuk, South Korea (황간면 충북)"
14057,"Eskom-Phola, Nkangala, South Africa"
14047,"Eskom-Majuba, Gert Sibande, South Africa"
14045,"São Sebastião, São Paulo, Brazil"
14058,"Eskom-Randwater, Sedibeng, South Africa"
14052,Name not available
14068,"Saldanha IDZ, West Coast, South Africa"
14050,"Eskom-Grootvlei, Gert Sibande, South Africa"
14054,"Eskom-Kwazamokuhle, Nkangala, South Africa"
14072,"Bellville South-NAQI, City of Cape Town, South Africa"
14060,"Hambanathi Tongaat, eThekwini Metro, South Africa"
14055,"Eskom-Marapong, Waterberg, South Africa"
14059,"Hermanus, Overberg, South Africa"
14077,"Rocade Sud Eybens, France"
14073,"Eskom-Sivukile, Gert Sibande, South Africa"
14089,"Boulogne Diderot, Nord-Pas-de-Calais, France"
14067,"Maitland, None, South Africa"
14084,"Dieppe - Golf, France"
1407,"Railway Design Institute, Lanzhou (兰州铁路设计院)"
14076,"Centre Hospitalier Spécialisé Du Rouvray, Rouen, France"
14090,"Mégretais, la Basse-Loire, Loire, France"
14070,Name not available
14087,"Avranches campagne ozone particules, France"
14101,"Mission School Works Yard, British Comlumbia, Canada"
14085,"Cherbourg - Hôtel-de-ville, France"
14092,"Freres Goncourt, Nantes, Loire, France"
14096,"Berland, France"
14093,"Camee, Montoir-De-Bretagne, Loire, France"
14100,"North Vancouver Mahon Park, British Comlumbia, Canada"
14102,"New Westminster Sapperton Park, British Comlumbia, Canada"
14105,"Hudsons Hope Dudley Drive, British Comlumbia, Canada"
14094,"Les Couets, Bouguenais, Loire, France"
14103,"Elkford Rocky Mountain Elementary School, British Comlumbia, Canada"
14115,"Fort Hills, Alberta, Canada"
14108,"Port Edward Sunset Drive, British Comlumbia, Canada"
14106,"Kelowna KLO Road, British Comlumbia, Canada"
14111,"Vancouver Clark Drive, British Comlumbia, Canada"
14119,"Surmont 2, Alberta, Canada"
14109,"Quesnel Johnston Avenue, British Comlumbia, Canada"
14110,"Sparwood Centennial Square, British Comlumbia, Canada"
14114,"Ells River, Alberta, Canada"
14122,"Milton, Ontario, Canada"
14128,"DM College of Science, Imphal, India"
14116,"Grimshaw, Alberta, Canada"
14117,"Lac La Biche, Alberta, Canada"
14121,"Tamarack, Alberta, Canada"
14123,"Sault Ste. Marie, Ontario, Canada"
14126,"IITH Kandi, Hyderabad, India"
1412,Name not available
14130,"Ashwini Nagar, Haveri, India"
14129,"Chalai Bazaar, Ramanathapuram, India"
14142,"Kumaran College, Tirupur, India"
14127,"Kokapet, Hyderabad, India"
14132,"Rajendra Nagar, Bareilly, India"
14145,"Manipur University, Imphal, India"
1413,"Monitoring station, Wulumuqi (乌鲁木齐监测站)"
14131,Name not available
14138,"Bombay Castel, Ooty, India"
14139,"Bardowali, Agartala, India"
14143,"Transport Nagar, Moradabad, India"
1414,"Toll office, Wulumuqi (乌鲁木齐收费所)"
14141,"Sardar Patel Inter College, Baghpat, India"
14154,"DM Office_Kasipur, Samastipur, India"
14156,"ECIL Kapra, Hyderabad, India"
14153,"Kalindi Kunj, Khurja, India"
14150,"Meelavittan, Thoothukudi, India"
14159,"Senicka, Rohoznik, Slovakia"
14157,"Sanchinarro, Madrid, Spain"
14149,"Kompally Municipal Office, Hyderabad, India"
14152,"Mendonsa Colony, Dindigul, India"
14158,"Pezinok, Slovakia"
14151,Name not available
14161,"Oscadnica, Slovakia"
14148,Name not available
14182,"Xinzo de Limia, Galicia, Spain"
14155,"Nacharam_TSIIC IALA, Hyderabad, India"
14162,"Skolska, Liptovsky Mikulas, Slovakia"
14160,"Gemerska cesta, Lucenec, Slovakia"
1416,"Railway Bureau, Wulumuqi (乌鲁木齐铁路局)"
14177,"Ranilla, Sevilla, Spain"
14183,"Río Cobo, Galicia, Spain"
14184,"Xove, Galicia, Spain"
14185,"Centro cívico, Galicia, Spain"
14187,"Magdalena, Galicia, Spain"
14176,"Campillos, Spain"
14166,Name not available
1419,"Midong district EPA bureau, Wulumuqi (乌鲁木齐米东区环保局)"
14167,"ITC, Canarias, Spain"
14190,"Cee, Galicia, Spain"
14191,"Xubia, Galicia, Spain"
14172,Name not available
14188,"Sur, Galicia, Spain"
14195,"Parque da Cega, Galicia, Spain"
14197,"Perafort, Catalunya, Spain"
14186,"Fraga Redonda, Galicia, Spain"
14204,"Wesel-Obrighoven, Germany"
1420,"Caijia, Chongqing (重庆蔡家)"
14196,"Gandesa, Catalunya, Spain"
14193,"Teixeiro, Galicia, Spain"
142,"Olive St, Seattle, Washington, USA"
14200,"Mollet, Catalunya, Spain"
14198,"Sant Andreu de la Barca, Catalunya, Spain"
14207,"Brahmagiri, Udupi, India"
14199,"Igualada, Catalunya, Spain"
14201,"Valderas, León, Spain"
14205,"Oberhausen Duisburger Straße, Germany"
14213,"Castlebar, Ireland"
14210,"Kilkenny, Ireland"
14218,"罗定罗光,  (云浮市罗定罗光)"
1421,Name not available
14216,"鹤山花果山,  (江门市鹤山花果山)"
14211,Name not available
14217,"台山端芬,  (江门市台山端芬)"
14220,"丰顺八乡山,  (梅州市丰顺八乡山)"
14221,"广宁庄前西,  (肇庆市广宁庄前西)"
14222,"四会城中,  (肇庆市四会城中)"
14225,"封开府前,  (肇庆市封开府前)"
14219,"徐闻海安,  (湛江市徐闻海安)"
14230,"怀集三江口,  (肇庆市怀集三江口)"
14239,"新丰丰城,  (韶关市新丰丰城)"
14232,"信宜新尚,  (茂名市信宜新尚)"
14247,"连南城东,  (清远市连南城东)"
14227,"鹤山南山,  (江门市鹤山南山)"
14245,"连山广德,  (清远市连山广德)"
14224,"生态园,  (东莞市生态园)"
14243,"阳山城北,  (清远市阳山城北)"
14241,"大埔湖寮,  (梅州市大埔湖寮)"
14229,"怀集文昌,  (肇庆市怀集文昌)"
14226,Name not available
14238,Name not available
14253,"南雄雄州,  (韶关市南雄雄州)"
14240,"翁源龙仙,  (韶关市翁源龙仙)"
14250,"陆丰迎仙桥,  (汕尾市陆丰迎仙桥)"
14256,"乐昌乐城,  (韶关市乐昌乐城)"
14248,"连州城西,  (清远市连州城西)"
14251,"海丰牛黄山,  (汕尾市海丰牛黄山)"
14255,"乳源乳城,  (韶关市乳源乳城)"
1425,"City Monitoring Station, Xiangtan (湘潭市监测站)"
14252,"丰顺汤坑,  (梅州市丰顺汤坑)"
14264,"增城荔城,  (广州市增城荔城)"
14265,"宝安福永,  (深圳市宝安福永)"
14254,"仁化丹霞,  (韶关市仁化丹霞)"
14267,"始兴丹凤,  (韶关市始兴丹凤)"
14259,"黄埔永和,  (广州市黄埔永和)"
14271,"东莞松山湖,  (东莞市东莞松山湖)"
14261,"南沙黄阁,  (广州市南沙黄阁)"
14273,"金湾红旗,  (珠海市金湾红旗)"
14272,"东莞塘厦,  (东莞市东莞塘厦)"
14263,"增城派潭,  (广州市增城派潭)"
14277,"高明杨和,  (佛山市高明杨和)"
14269,"浈江十里亭,  (韶关市浈江十里亭)"
14283,"中山南朗,  (中山市中山南朗)"
14274,"高栏南水,  (珠海市高栏南水)"
14287,"江海中沙,  (江门市江海中沙)"
14280,"顺德伦教,  (佛山市顺德伦教)"
14278,"南海狮山,  (佛山市南海狮山)"
14282,"中山民众,  (中山市中山民众)"
14279,"三水南山,  (佛山市三水南山)"
14297,"连平东园,  (河源市连平东园)"
14295,"和平新华,  (河源市和平新华)"
14284,"中山三乡,  (中山市中山三乡)"
14289,"台山上朗,  (江门市台山上朗)"
14292,"清城银盏,  (清远市清城银盏)"
14285,"中山小榄,  (中山市中山小榄)"
14288,"开平卫民,  (江门市开平卫民)"
14300,"紫金紫城,  (河源市紫金紫城)"
14291,"佛冈沿江,  (清远市佛冈沿江)"
14305,"博罗罗阳,  (惠州市博罗罗阳)"
14293,"英德城南,  (清远市英德城南)"
14306,"惠东莲花地,  (惠州市惠东莲花地)"
14299,"龙川老隆,  (河源市龙川老隆)"
14307,"龙门县龙城,  (惠州市龙门县龙城)"
14302,"平远大道,  (梅州市平远大道)"
14309,"潮安庵北,  (潮州市潮安庵北)"
14310,"饶平城北,  (潮州市饶平城北)"
14303,"五华水寨,  (梅州市五华水寨)"
14304,"兴宁南坛,  (梅州市兴宁南坛)"
14312,"惠来惠城,  (揭阳市惠来惠城)"
14324,"徐闻东方路,  (湛江市徐闻东方路)"
14323,"吴川梅岭,  (湛江市吴川梅岭)"
14317,"阳春城东,  (阳江市阳春城东)"
14314,"揭西河婆,  (揭阳市揭西河婆)"
14311,Name not available
14322,"遂溪建设,  (湛江市遂溪建设)"
14319,"阳西城区,  (阳江市阳西城区)"
14316,"普宁城东,  (揭阳市普宁城东)"
14334,"新兴南外,  (云浮市新兴南外)"
14320,"雷州朝南,  (湛江市雷州朝南)"
14321,"廉江新兴,  (湛江市廉江新兴)"
14326,"高州教育,  (茂名市高州教育)"
14330,"鼎湖凤凰,  (肇庆市鼎湖凤凰)"
14335,"郁南城西,  (云浮市郁南城西)"
14336,"六都,  (云浮市六都)"
14332,"罗定兴华,  (云浮市罗定兴华)"
14328,"化州博龙,  (茂名市化州博龙)"
14340,"民治,  (深圳市民治)"
14329,"信宜六谢,  (茂名市信宜六谢)"
14342,"横岗,  (深圳市横岗)"
14341," Liánhuā,  (深圳市莲花)"
14339,"西门,  (江门市西门)"
14331,"高要湖西,  (肇庆市高要湖西)"
14337,"北郊,  (江门市北郊)"
14338,"金湾,  (珠海市金湾)"
14356,"龙川细坳,  (河源市龙川细坳)"
14355,"吴川振文,  (湛江市吴川振文)"
14347,"南沙街,  (广州市南沙街)"
14345,"潮南峡山,  (汕头市潮南峡山)"
14346,"大亚湾霞涌,  (惠州市大亚湾霞涌)"
14349,"清城东城,  (清远市清城东城)"
14358,"云安都杨,  (云浮市云安都杨)"
14360,"沙湖,  (江门市沙湖)"
14344,"黄埔科学城,  (广州市黄埔科学城)"
14373,"番禺南村,  (广州市番禺南村)"
14357,"四会威整,  (肇庆市四会威整)"
1435,"City Monitoring Station, Zhuzhou (株洲市监测站)"
14372,"番禺大夫山,  (广州市番禺大夫山)"
14362,"滨江新区,  (江门市滨江新区)"
14377,"阳春市地税局,  (阳江市阳春市地税局)"
14392,"九江,  (佛山市九江)"
14394,"大沥,  (佛山市大沥)"
14376,"封开贺电,  (肇庆市封开贺电)"
14393,"丹灶,  (佛山市丹灶)"
14378,"东莞麻涌,  (东莞市东莞麻涌)"
14363,"黄埔文冲,  (广州市黄埔文冲)"
14371,"天河龙洞,  (广州市天河龙洞)"
1439,Hangzhou (杭州)
14391,"南海西樵,  (佛山市南海西樵)"
1440,Ningbo (宁波)
144,"South Park, Seattle, Washington, USA"
14395,"里水,  (佛山市里水)"
14397,"祥龙,  (江门市祥龙)"
1441,Wenzhou (温州)
14407,Name not available
14410,"南澳后宅,  (汕头市南澳后宅)"
1447,Quzhou (衢州)
1446,Jinhua (金华)
14408,"电白南海,  (茂名市电白南海)"
14409,"梅江月梅,  (梅州市梅江月梅)"
1442,Shaoxing (绍兴)
1444,Jiaxing (嘉兴市)
14488,"白云嘉禾, Guangzhou (广州白云嘉禾)"
14486,"白云竹料, Guangzhou (广州白云竹料)"
14478,"花都梯面, Guangzhou (广州花都梯面)"
14476,"从化良口, Guangzhou (广州从化良口)"
14517,"City EPA, Pu'er (普洱市环保局)"
145,"W Franklin, Shelton, Washington, USA"
14529,"云天化总部, Kunming (昆明云天化总部)"
1451,Beijing (北京)
14511,"南沙街, Guangzhou (广州南沙街)"
14524,"青年创业园, Kunming (昆明青年创业园)"
14528,"晋宁区生态环境分局, Kunming (昆明晋宁区生态环境分局)"
14526,"曲靖师范学院, Qujing (曲靖曲靖师范学院)"
14522,"质量技术监督局, Diqing (迪庆州质量技术监督局)"
14518,Name not available
1452,Tianjin (天津)
14530,"Prilep, Macedonia (Прилеп)"
14534,"Zwentendorf, Lindenplatz Freiwillige Feuerwehr Zwentendorf, Austria"
14545,"Inntalautobahn A12 km 132,56, Austria"
14542,"Bockbergweg, Jöbstl-Arbeiter, Austria"
14531,"Berovo, Macedonia (Берово)"
14543,"Zederhaus Lamm, Austria"
14535,"Wiener Straße 77, Austria"
14533,"Kaufpark, Attenhofen, Buchenstraße, Austria"
14532,"Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz, Austria"
14544,"Schulzentrum Obervellach-West 27, Dürnvellach, Austria"
14558,"Čačak, Serbia"
14555,"MS Cankarjeva, Slovenia"
1454,Shijiazhuang (石家庄)
14554,"CE Ljubljanska, Slovenia"
14563,"Veliki Crljeni, Serbia"
14546,"Oberst Lepperdinger-Straße, Parkplatz Stadion Klessheim, Austria"
14565,"Beograd Zemun TB, Serbia"
14552,"westlich A10, Brücke Almbach - Brücke Wiestaler Straße, Austria"
14560,"Beograd Lazarevac, Serbia"
14556,"LJ Vič, Slovenia"
14578,"枣园(对照点), Yanan (延安枣园(对照点))"
14585,"北杜, Xixian New District (西咸新区北杜)"
14574,"KOPRIVNICA-2, Croatia"
1456,Qinhuangdao (秦皇岛)
14566,"Smederevo Radinac, Serbia"
14579,"庙沟村(对照点), Baoji (宝鸡庙沟村(对照点))"
14562,"Pirot, Serbia"
14586,"同德佳苑, Xixian New District (西咸新区同德佳苑)"
14564,"Beograd Obrenovac Ušće, Serbia"
1458,Baoding (保定)
14626,"Wandsworth - Tooting High Street, United Kingdom"
146,"Augusta Ave, Spokane, Washington, USA"
14582,"香溪洞(对照点), An'kang (安康香溪洞(对照点))"
1457,Name not available
1460,Zhangjiakou (张家口)
1462,Cangzhou (沧州)
1464,Hengshui (衡水)
14595,"Havering - Romford, United Kingdom"
14590,"无线电监控中心, Xian (西安无线电监控中心)"
14641,"Thái Bình/Trạm quan trắc khí tại Thái Thụy, Vietnam"
14616,"Greenwich - Fiveways Sidcup Rd A20, United Kingdom"
14640,"Quảng Bình/Khu kinh tế Hòn La, Vietnam"
1463,Langfang (廊坊)
14635,"Dartford - St Clements 2, United Kingdom"
14643,"Vũng Tàu/Tiểu học Tóc Tiên - TX.Phú Mỹ, Vietnam"
14639,"Bromley - Harwood Avenue, United Kingdom"
14655,"Naas, Co. Kildare, Ireland"
14662,"Edenderry Library, Co. Offaly, Ireland"
14645,"Dacheng, Taiwan"
14652,"Killarney Anam Arts and Cultural Centre, Co. Kerry, Ireland"
14670,"Olavinkatu, Savonlinna, Finland"
14656,"Thomastown, Co. Kilkenny, Ireland"
14646,"Hua-Tung/Taitung County/Fengli, Taiwan"
14663,"Mullingar, Co. Westmeath, Ireland"
14664,"Greystones Fire Station, Ireland"
14657,"Castletroy, Limerick, Ireland"
1468,Changzhi (长治)
14677,"Nyírjes, Gyongyossolymos, Hungary"
14661,"Drogheda, Co. Louth, Ireland"
14674,"Hortobágy, Kunmadaras, Hungary"
14669,"Paloasema, Äänekoski, Finland"
14695,"Paryavaran Parisar, Bhopal, India"
14678,"Krosno-Kletówki-WIOS, Poland"
14681,"Rabka-Zdrój, Małopolska, Poland"
14684,"KUTINA-2, Croatia"
14680,"Oświęcim, ul. J. Bema, Małopolska, Poland"
14693,"Travnik centar, Bosnia Herzegovina"
14682,"Zabierzów, ul. Wapienna, Małopolska, Poland"
14705,"Niort - Venise verte, Deux-Sèvres, NouvelleAquitaine, France"
14711,"Marigot, Saint-Martin, France"
1470,Huhehaote (呼和浩特)
14698,"Doon University, Dehradun, India"
14699,"Ramteerth Nagar, Belgaum, India"
14696,"Girls College, Sivasagar, India"
14701,"Crescent University, Chengalpattu, India"
14707,"la Garde, La Valette, PACA, France"
14697,Name not available
14700,"Gurdeo Nagar, Aurangabad, India"
14713,"pl.d'aups, Ste Baume, PACA, France"
14712,"Haguenau-Place marché aux bestiaux, GrandEst, France"
14722,"Tashkent Chilanzar, Uzbekistan"
14715,"Rn20 Montlhery, Paris"
14714,"Avignon Rocade CDG, PACA, France"
14729,"Cauquenes Sivica, Chile"
14725,"Escuadron, ENESA, Chile"
14736,"Coronel Norte, Chile"
14719,"Matiti, Guyane, France"
14726,"Mostar bijeli brijeg, Bosnia Herzegovina"
14731,"Cerrillos II, Chile"
14718,"Kawéni Nord, Mayotte, France"
14744,"Indura, Chile"
14737,"Cuerpo De Bomberos, Chile"
14733,"Club Deportivo 23 De Marzo, Chile"
14734,"Concón, Chile"
14743,"Hospital el Cobre, Chile"
14749,"Laja, Chile"
14756,"Puerto Varas, Chile"
14750,"Lautaro, Chile"
14738,Name not available
14741,"Eme M, Chile"
14755,"Puchuncaví, Chile"
1475,Anshan (鞍山)
14762,"Valdivia 2, Chile"
14761,"Tres Marias, Chile"
14758,"San Carlos, Chile"
14769,"Lucan, Co. Dublin, Ireland"
14754,"Lota urbana, Chile"
1476,Fushun (抚顺)
14763,"Achill Island, Co. Mayo, Ireland"
14770,"Merchants Quay, Waterford City, Ireland"
1477,Benxi (本溪)
14764,"Briarhill, Co. Galway, Ireland"
14780,"Beograd Barajevo, Serbia"
14787,"Beograd Surčin, Serbia"
14783,"Beograd Leštane, Serbia"
14772,"Region 8, Karaj, Alborz, Iran (منطقه 8 کرج البرز)"
1478,Jinzhou (锦州)
14776,"sirjan, Kerman, Iran (سیرجان كرمان)"
14781,"Beograd Borča, Serbia"
14794,"Merkez (Karayolları), Turkey"
